,mag
42240,4.5
42270,4.0
42280,4.6
42283,4.5
42289,4.0
42301,4.0
42302,4.9
42313,4.1
42318,4.0
42329,4.4
42339,4.4
42353,3.9
42358,4.1
42360,4.2
42365,5.5
42367,3.61
42374,4.1
42386,4.0
42391,5.1
42395,4.3
42410,4.6
42430,4.4
42439,4.3
42441,4.7
42443,4.3
42445,4.3
42454,4.5
42455,4.6
42456,4.2
42457,4.2
42458,4.2
42464,4.6
42471,5.0
42472,4.1
42491,4.3
42515,4.5
42526,4.5
42529,4.5
42543,4.6
42545,4.0
42555,4.5
42558,6.3
42565,4.8
42576,4.4
42580,4.3
42587,4.7
42588,6.3
42594,3.8
42596,4.0
42624,4.1
42626,4.5
42632,4.7
42640,4.2
42666,4.4
42667,4.6
42669,4.2
42675,4.2
42677,4.5
42687,4.3
42688,4.0
42736,4.7
42743,6.1
42754,4.1
42755,4.6
42780,4.2
42782,4.1
42789,4.3
42800,4.5
42801,4.2
42809,4.6
42810,4.7
42813,4.1
42815,4.6
42820,4.8
42839,4.5
42860,4.7
42871,4.3
42874,4.2
42877,4.4
42895,3.8
42896,4.4
42897,4.4
42915,5.3
42934,4.6
42935,4.1
42939,4.0
42945,4.4
42957,4.8
42964,4.2
42967,4.5
42969,5.2
42972,5.2
42974,4.1
42983,4.7
42998,4.0
42999,5.6
43002,3.7
43021,4.5
43023,4.9
43028,4.6
43029,4.2
43030,4.0
43039,4.6
43043,4.2
43047,4.9
43050,4.2
43056,4.6
43087,4.2
43090,4.5
43098,4.9
43102,4.4
43105,4.0
43108,4.6
43110,4.0
43135,4.1
43143,4.6
43146,4.3
43147,4.5
43158,4.8
43179,4.2
43180,4.4
43186,4.4
43201,3.7
43212,4.3
43214,4.4
43219,5.2
43222,4.7
43227,4.7
43249,4.1
43256,4.4
43261,4.7
43286,4.4
43290,6.5
43296,4.2
43319,4.4
43326,4.4
43338,4.1
43361,4.0
43363,5.1
43377,4.2
43378,4.5
43455,4.2
43457,3.8
43482,4.1
43483,4.1
43484,4.5
43485,4.9
43494,4.2
43496,4.1
43497,4.8
43499,4.4
43502,4.6
43505,4.3
43508,4.5
43533,4.5
43535,4.3
43553,4.6
43598,4.6
43601,4.5
43607,4.1
43617,4.1
43624,4.0
43627,4.3
43629,3.7
43638,4.2
43655,5.1
43682,4.0
43703,4.1
43704,4.7
43705,4.3
43707,4.1
43712,3.7
43713,4.1
43719,4.4
43720,4.5
43737,4.2
43739,4.3
43741,4.3
43748,4.5
43752,4.6
43774,5.6
43809,4.4
43810,4.4
43817,4.1
43819,4.1
43826,4.4
43828,4.3
43833,4.7
43836,5.1
43838,4.2
43852,4.6
43858,4.3
43867,5.3
43877,4.7
43892,3.7
43904,4.4
43909,4.0
43912,4.7
43920,4.4
43925,4.1
43929,4.3
43933,4.4
43944,4.3
43962,4.2
43968,4.0
43970,4.0
43986,4.2
44006,4.1
44019,4.2
44020,5.9
44024,4.8
44028,4.1
44034,4.4
44039,4.2
44042,4.7
44051,4.0
44052,4.1
44082,4.1
44085,4.8
44093,4.9
44094,4.2
44096,3.8
44097,5.0
44100,4.3
44112,4.7
44116,4.4
44122,4.1
44127,4.7
44130,4.6
44157,4.1
44158,4.1
44172,4.5
44179,4.4
44191,5.6
44194,4.2
44197,4.4
44200,4.4
44209,4.0
44210,4.4
44211,4.2
44212,4.0
44226,4.0
44231,4.1
44240,4.3
44244,4.3
44251,4.0
44253,4.6
44267,4.4
44276,4.1
44284,4.1
44287,6.0
44310,4.6
44315,4.6
44319,4.6
44325,4.3
44344,4.2
44347,4.3
44350,5.2
44351,4.5
44357,4.01
44362,4.5
44364,4.6
44375,4.2
44380,4.4
44387,4.5
44393,4.1
44413,5.1
44423,4.1
44424,4.3
44430,4.3
44434,4.6
44438,4.0
44454,4.3
44455,4.4
44458,5.0
44460,4.6
44461,4.2
44468,4.4
44471,4.8
44482,4.3
44516,4.3
44523,4.9
44527,4.9
44537,4.3
44544,5.0
44563,4.7
44568,4.1
44576,5.9
44593,4.3
44595,3.7
44596,4.2
44609,4.4
44636,4.4
44641,4.4
44650,4.2
44651,4.1
44653,3.6
44662,5.4
44666,4.7
44670,4.1
44677,4.2
44696,4.4
44713,4.2
44774,4.6
44777,4.6
44786,4.3
44789,4.5
44795,4.0
44802,4.4
44841,4.3
44842,4.8
44844,4.6
44881,4.0
44883,4.5
44887,4.7
44888,6.4
44893,4.1
44895,4.0
44901,4.5
44908,5.2
44927,4.0
44933,4.1
44937,4.1
44956,4.6
44959,5.2
44969,4.4
44982,4.8
44985,4.6
45000,4.3
45005,4.2
45006,4.4
45008,4.8
45015,4.3
45031,4.4
45058,4.7
45066,4.9
45072,4.3
45074,4.4
45078,4.1
45079,4.4
45080,4.2
45087,4.4
45093,4.3
45139,4.4
45140,4.2
45159,4.5
45161,4.3
45190,4.2
45193,4.4
45204,4.7
45208,4.4
45211,4.0
45222,4.2
45226,4.9
45240,4.6
45248,4.7
45251,4.5
45262,4.2
45267,4.5
45271,4.0
45311,4.3
45324,4.1
45328,4.5
45330,4.0
45331,4.2
45332,4.6
45339,3.9
45349,4.8
45351,4.8
45352,5.3
45353,4.6
45355,4.0
45357,4.2
45359,6.0
45365,4.2
45367,4.5
45382,4.3
45385,4.6
45388,4.5
45410,4.6
45440,4.8
45449,4.3
45484,4.3
45485,4.6
45489,4.7
45492,4.3
45506,4.5
45507,4.3
45529,4.4
45533,4.7
45541,4.5
45546,4.6
45551,4.5
45559,4.9
45578,4.7
45585,3.51
45587,4.1
45591,4.1
45597,4.1
45601,4.3
45609,4.0
45651,4.4
45677,5.1
45690,3.9
45696,4.5
45697,4.4
45712,5.4
45722,3.9
45723,4.6
45730,4.4
45732,4.0
45741,4.8
45744,4.0
45749,4.2
45753,4.0
45759,4.2
45781,4.6
45783,4.9
45790,4.3
45807,4.5
45811,4.4
45817,4.3
45844,4.7
45861,4.3
45862,4.6
45874,4.3
45877,4.1
45892,4.3
45897,4.2
45898,4.2
45913,4.4
45915,4.7
45919,3.9
45921,5.2
45925,4.0
45926,4.3
45943,3.9
45946,4.6
45948,4.1
45950,4.3
45951,4.5
45962,5.4
45967,4.2
45971,4.2
45972,4.6
45974,4.1
45995,4.8
46000,4.7
46001,4.0
46015,3.9
46017,4.2
46018,4.6
46019,4.1
46026,4.5
46037,4.3
46046,4.6
46049,4.5
46050,4.6
46064,4.5
46076,4.0
46078,4.5
46086,5.3
46093,4.2
46097,4.4
46119,4.3
46120,3.6
46152,4.1
46157,4.9
46159,4.3
46166,4.6
46170,5.4
46172,6.0
46173,3.6
46176,4.5
46192,4.3
46207,4.2
46213,4.4
46218,4.3
46226,4.3
46230,4.7
46235,4.8
46236,3.59
46244,4.5
46250,4.2
46264,4.6
46265,4.6
46267,4.4
46274,4.6
46280,4.8
46282,4.0
46287,4.6
46288,4.0
46289,3.8
46293,4.7
46294,4.0
46298,4.2
46309,4.2
46310,4.1
46320,4.3
46323,4.3
46324,4.5
46326,4.4
46327,4.4
46330,5.2
46331,6.3
46333,6.6
46335,4.4
46338,5.0
46351,4.0
46357,4.2
46358,4.4
46361,4.8
46363,4.5
46365,4.3
46371,4.5
46385,4.3
46386,4.1
46388,5.0
46401,4.1
46409,4.2
46410,4.4
46414,4.5
46417,3.8
46421,4.4
46431,4.2
46434,4.0
46441,4.0
46467,4.3
46479,4.0
46485,4.3
46497,4.4
46504,4.3
46509,3.9
46516,4.1
46533,3.6
46555,4.2
46557,4.2
46559,4.2
46564,4.6
46570,4.5
46572,5.4
46576,4.5
46584,4.2
46588,4.5
46589,4.7
46591,4.6
46598,4.6
46602,4.3
46603,4.3
46604,4.8
46606,4.0
46607,4.6
46613,4.2
46627,4.3
46629,5.6
46633,4.1
46635,4.1
46637,4.0
46641,3.6
46644,4.4
46645,4.3
46647,4.7
46649,4.7
46650,4.4
46651,4.4
46652,4.7
46653,4.5
46654,4.2
46662,4.6
46663,3.8
46669,4.4
46672,3.6
46673,5.5
46681,4.1
46682,4.3
46692,4.5
46706,4.4
46713,4.2
46721,4.2
46722,4.5
46730,4.9
46732,4.1
46738,4.0
46740,4.5
46749,4.5
46759,4.3
46781,4.0
46783,4.2
46795,4.4
46821,4.0
46836,4.7
46839,5.1
46848,5.0
46849,4.2
46863,4.6
46869,4.6
46870,4.5
46876,4.4
46881,4.5
46890,4.2
46899,4.1
46906,4.5
46911,4.1
46912,4.4
46916,4.4
46924,4.5
46927,3.9
46928,4.8
46931,4.4
46950,5.6
46956,5.7
46967,4.5
46972,4.2
46976,5.6
46981,4.5
46983,4.9
46998,4.3
47008,4.2
47009,4.6
47024,4.3
47037,4.5
47038,4.0
47044,4.8
47064,4.4
47082,4.6
47098,4.7
47105,4.4
47107,3.8
47121,4.4
47125,3.6
47130,4.2
47131,4.0
47132,4.4
47148,4.0
47155,4.5
47159,4.8
47173,4.2
47178,4.9
47179,4.1
47184,4.2
47191,4.8
47192,4.3
47196,4.2
47200,4.4
47213,5.9
47216,4.5
47222,4.1
47225,4.8
47226,4.1
47228,4.8
47231,4.1
47237,4.6
47252,4.6
47253,4.9
47254,4.8
47257,5.2
47276,4.2
47291,4.5
47294,4.2
47308,4.2
47309,4.3
47310,4.2
47320,6.6
47321,4.4
47323,4.0
47335,4.4
47348,4.4
47366,4.2
47387,4.1
47393,4.1
47394,3.8
47398,4.8
47401,4.4
47426,4.9
47429,4.5
47431,4.1
47436,4.9
47439,5.2
47454,4.3
47463,4.8
47464,4.4
47476,4.1
47477,4.2
47481,4.8
47484,4.3
47486,4.5
47488,4.6
47493,4.2
47496,4.8
47503,4.2
47507,4.2
47508,4.2
47520,4.8
47526,4.2
47529,4.2
47531,4.8
47541,5.1
47542,5.3
47543,4.6
47549,4.4
47555,4.3
47556,4.4
47569,4.1
47583,4.4
47586,4.5
47587,4.4
47604,4.8
47608,4.2
47620,4.3
47624,4.3
47626,4.6
47642,4.1
47643,4.4
47645,4.2
47664,4.0
47665,4.4
47667,4.3
47676,4.1
47677,3.9
47689,4.3
47692,4.5
47704,4.8
47708,4.7
47720,4.1
47725,4.1
47753,3.7
47758,4.7
47761,5.9
47762,4.2
47763,4.6
47769,4.0
47771,4.6
47776,6.7
47779,4.0
47783,4.6
47790,4.6
47792,6.4
47803,4.1
47810,4.5
47839,4.2
47864,4.5
47873,4.3
47894,4.5
47913,4.8
47938,4.5
47939,4.4
47945,5.0
47953,4.4
47962,6.2
47998,4.2
48016,4.0
48018,4.0
48021,4.3
48036,3.6
48042,4.6
48054,4.4
48058,4.8
48072,4.6
48075,4.3
48081,4.4
48084,4.2
48089,4.0
48097,4.5
48098,4.0
48108,4.6
48122,3.9
48124,3.8
48128,4.6
48134,4.4
48151,4.4
48158,4.2
48161,4.2
48167,4.1
48174,4.3
48183,4.1
48189,4.3
48199,4.2
48208,4.6
48210,3.7
48216,4.8
48217,4.4
48220,4.2
48221,4.7
48223,4.4
48234,4.8
48248,4.4
48250,4.6
48258,4.1
48270,4.7
48273,4.4
48283,4.0
48287,4.6
48292,4.9
48315,4.2
48317,4.3
48323,4.4
48326,4.8
48334,4.7
48348,5.0
48392,4.4
48393,4.0
48401,4.3
48407,3.7
48411,4.7
48416,4.1
48420,4.6
48423,4.8
48427,4.6
48482,4.0
48507,4.8
48534,3.78
48570,4.5
48575,4.3
48576,3.8
48586,4.3
48590,4.4
48595,4.3
48605,4.6
48606,4.4
48678,4.0
48682,4.6
48688,5.0
48695,4.1
48723,4.3
48734,4.5
48741,4.1
48751,4.6
48752,4.4
48756,4.3
48769,4.4
48771,4.4
48788,3.9
48809,4.1
48824,4.5
48828,4.5
48838,4.2
48857,4.1
48874,4.3
48905,4.7
48906,4.2
48916,4.3
48926,4.9
48938,4.3
48946,4.1
48952,4.1
48957,4.2
48961,4.4
48962,4.4
48964,4.6
48968,4.0
48970,4.6
48971,4.8
48976,4.5
48977,4.4
48983,4.5
48986,4.4
48987,4.1
48996,4.2
48997,4.4
49000,4.0
49007,5.4
49038,4.5
49041,4.1
49043,5.0
49045,4.9
49048,4.5
49050,4.5
49054,4.7
49058,4.5
49062,4.3
49079,4.0
49086,4.1
49090,4.8
49102,4.3
49108,4.0
49117,4.6
49123,4.3
49128,4.3
49129,4.5
49135,5.0
49137,4.6
49139,4.0
49143,4.1
49144,4.2
49146,4.2
49152,4.3
49163,4.2
49169,5.1
49179,4.6
49195,4.5
49196,5.3
49197,4.2
49199,4.7
49205,3.7
49210,4.2
49224,4.3
49228,4.4
49229,4.0
49231,4.1
49236,4.3
49237,4.1
49239,4.1
49246,4.0
49248,4.6
49250,4.2
49254,4.3
49261,4.4
49267,4.3
49270,4.7
49272,4.5
49274,4.6
49284,4.5
49299,4.2
49316,4.7
49320,4.2
49332,4.1
49334,4.5
49335,5.4
49338,4.3
49339,4.3
49340,4.0
49341,4.2
49343,3.8
49354,4.6
49355,4.5
49357,4.3
49359,4.3
49370,4.3
49376,4.3
49379,4.0
49381,4.6
49385,4.0
49393,4.0
49412,4.6
49422,4.6
49436,4.5
49468,4.0
49472,5.0
49474,4.3
49479,4.4
49480,3.9
49487,4.2
49493,4.4
49494,3.8
49500,4.1
49501,3.8
49506,3.8
49510,4.3
49512,4.2
49513,3.7
49514,4.2
49515,4.4
49517,4.5
49518,4.8
49525,4.2
49526,4.3
49527,4.3
49530,4.3
49531,4.7
49532,4.1
49533,5.2
49556,4.0
49578,4.2
49583,3.7
49587,4.0
49596,4.5
49611,4.0
49621,4.1
49627,4.9
49635,4.9
49636,3.9
49647,5.0
49656,4.2
49674,4.7
49691,4.1
49695,4.0
49697,4.7
49707,4.8
49709,4.7
49711,4.4
49723,4.3
49738,4.2
49741,4.0
49744,5.1
49751,4.6
49766,4.2
49768,4.3
49774,4.0
49776,4.9
49781,4.4
49784,4.6
49790,4.8
49791,4.6
49799,4.5
49801,4.0
49808,4.6
49815,4.7
49836,4.7
49843,4.4
49848,4.0
49850,4.7
49851,4.6
49852,4.8
49856,4.3
49860,4.4
49871,3.9
49872,4.1
49875,4.6
49884,3.8
49885,4.0
49886,4.3
49894,4.6
49898,4.3
49901,4.5
49904,4.2
49908,5.1
49912,4.2
49917,4.3
49925,4.1
49943,4.6
49944,4.0
49945,4.4
49947,4.2
49957,4.5
49964,4.5
49968,3.9
49973,4.5
49976,4.4
49979,4.9
49981,4.6
49982,4.1
49985,4.2
49987,4.1
49993,4.4
49995,4.4
49998,4.7
49999,3.9
50000,4.3
50004,4.3
50022,3.8
50031,4.5
50038,4.6
50039,5.7
50040,3.9
50043,5.2
50047,4.3
50048,4.3
50055,4.6
50064,4.5
50081,3.8
50084,4.9
50095,4.7
50102,4.6
50109,5.2
50123,4.0
50127,4.0
50128,5.1
50129,4.1
50130,5.0
50135,4.6
50136,4.5
50141,4.4
50144,3.9
50162,4.2
50170,4.1
50179,4.7
50180,4.1
50185,4.9
50188,4.4
50189,4.5
50190,4.5
50191,4.0
50193,4.4
50199,5.0
50202,3.9
50212,5.1
50218,4.2
50219,3.6
50221,4.0
50224,4.1
50239,3.6
50240,4.3
50241,3.6
50242,4.7
50245,4.6
50246,6.3
50249,4.2
50258,4.3
50265,3.8
50267,5.1
50279,4.8
50285,4.2
50291,4.6
50293,4.1
50301,3.9
50306,3.8
50310,4.3
50312,3.6
50316,4.2
50318,4.3
50325,4.1
50328,3.8
50329,4.7
50330,4.5
50331,4.4
50333,4.3
50335,4.0
50343,3.8
50345,4.3
50348,4.3
50353,5.8
50354,4.6
50357,4.9
50359,5.3
50360,4.4
50363,4.8
50365,4.6
50366,3.7
50368,4.0
50385,4.1
50387,4.5
50390,4.9
50394,3.9
50397,4.7
50398,3.9
50399,4.5
50400,4.0
50403,5.2
50404,4.3
50407,4.5
50414,4.6
50415,4.3
50417,4.7
50420,4.5
50421,4.0
50423,4.1
50424,3.9
50425,3.7
50426,4.6
50427,4.1
50432,4.5
50437,4.5
50438,3.9
50439,4.5
50441,4.0
50442,4.2
50448,4.4
50450,4.1
50451,4.9
50455,4.8
50456,4.8
50458,4.4
50461,3.8
50463,4.8
50464,4.5
50465,5.1
50468,4.9
50469,3.9
50472,5.3
50473,3.6
50474,6.0
50475,4.9
50478,4.3
50479,4.2
50481,4.8
50482,3.9
50483,4.6
50484,4.4
50486,5.9
50487,4.8
50488,5.1
50489,4.2
50490,5.6
50493,4.2
50494,3.8
50497,4.6
50499,4.2
50501,4.4
50502,5.1
50503,4.4
50506,4.6
50507,4.0
50510,4.2
50511,4.7
50512,3.9
50518,4.5
50521,4.8
50522,4.2
50523,4.3
50524,4.7
50527,4.7
50530,3.8
50531,5.2
50532,4.3
50533,6.0
50534,4.3
50537,4.4
50538,3.8
50540,4.7
50545,5.0
50546,4.8
50547,4.2
50548,3.7
50550,3.9
50551,6.0
50552,5.4
50553,4.3
50554,5.6
50555,4.7
50556,5.0
50557,4.9
50558,4.2
50560,5.7
50561,5.1
50562,7.9
50564,4.4
50565,4.2
50566,4.2
50567,4.0
50568,4.4
50569,4.5
50570,4.7
50571,4.6
50575,5.4
50576,4.6
50577,5.2
50580,4.3
50581,4.6
50582,4.5
50583,4.4
50584,4.3
50585,4.4
50586,4.7
50587,6.7
50589,4.5
50590,4.1
50591,4.3
50592,4.3
50593,4.0
50594,4.4
50596,4.1
50597,4.6
50598,4.5
50599,4.2
50601,4.5
50602,4.9
50606,4.0
50607,4.2
50608,6.5
50609,6.9
50611,4.3
50614,4.4
50621,4.2
50633,4.2
50639,4.8
50643,4.7
50648,4.8
50655,5.1
50666,4.5
50669,4.6
50671,5.4
50693,4.0
50710,4.1
50718,4.3
50727,5.0
50730,4.0
50736,4.2
50738,4.6
50743,4.3
50744,4.5
50747,4.9
50784,5.2
50807,3.9
50811,4.3
50830,4.6
50843,4.7
50853,4.1
50863,3.6
50883,4.6
50884,4.1
50894,5.0
50903,4.5
50904,4.3
50906,3.8
50907,5.3
50909,4.4
50912,4.5
50915,4.0
50917,4.5
50920,4.3
50921,4.1
50930,4.0
50931,4.0
50933,4.2
50934,4.5
50935,4.2
50938,4.2
50941,4.3
50942,4.4
50945,4.6
50946,4.4
50948,4.4
50949,4.2
50950,4.5
50951,4.1
50952,4.2
50953,4.6
50957,4.5
50958,4.6
50960,4.6
50963,4.3
50973,4.1
50985,4.0
50986,4.1
50989,4.1
50990,4.4
50992,4.1
50993,4.2
50998,4.3
51003,4.6
51005,4.0
51021,4.3
51022,5.1
51024,4.0
51026,4.1
51039,4.2
51041,4.2
51042,4.6
51044,4.1
51047,4.0
51050,5.1
51059,4.7
51060,4.2
51064,4.2
51072,4.0
51076,4.0
51077,4.1
51078,4.4
51082,4.4
51089,4.5
51091,4.2
51102,4.3
51106,4.7
51110,4.4
51112,4.5
51120,4.3
51121,4.2
51136,5.4
51142,4.7
51154,4.0
51156,4.1
51173,4.5
51184,4.5
51215,4.0
51232,5.1
51241,4.1
51242,4.4
51256,3.9
51258,4.5
51271,4.4
51286,4.7
51289,4.1
51306,4.6
51315,4.1
51319,4.3
51323,4.3
51352,4.2
51355,4.2
51357,4.7
51363,4.1
51366,4.0
51367,4.5
51376,4.1
51380,4.1
51386,4.6
51393,4.0
51410,5.0
51413,4.0
51419,4.0
51424,4.1
51436,5.8
51438,4.5
51443,4.2
51444,4.0
51445,5.6
51447,4.1
51454,4.8
51456,4.4
51457,4.4
51459,4.8
51463,4.4
51476,4.7
51481,5.2
51482,3.9
51499,4.3
51500,4.2
51507,4.5
51519,4.1
51525,4.1
51527,3.9
51529,5.4
51533,4.3
51555,4.5
51571,4.5
51580,4.1
51607,4.4
51621,4.1
51627,4.2
51629,4.4
51635,4.3
51639,4.0
51644,4.5
51650,3.9
51659,4.7
51664,4.4
51671,4.3
51680,4.2
51686,4.0
51688,4.1
51694,4.5
51695,4.5
51701,5.2
51703,5.8
51712,4.1
51714,4.3
51715,4.2
51722,4.9
51726,4.3
51736,4.2
51744,4.6
51747,4.7
51752,4.8
51753,4.7
51777,4.6
51781,4.3
51791,4.1
51816,4.4
51828,4.4
51829,4.6
51841,6.2
51853,5.7
51860,4.2
51865,4.3
51887,4.3
51888,4.2
51896,3.9
51907,4.7
51938,4.0
51961,4.2
51966,4.2
51974,5.1
51978,4.1
51980,4.4
51981,4.1
51984,4.5
51991,4.2
51993,3.9
51994,4.2
51995,3.8
52002,4.4
52014,4.5
52019,4.5
52042,4.1
52052,4.2
52053,4.6
52079,4.4
52086,4.4
52088,4.3
52092,4.3
52097,4.2
52098,4.4
52111,4.6
52117,4.6
52135,4.5
52154,4.3
52155,4.8
52170,4.5
52174,4.6
52181,3.65
52189,4.3
52197,4.6
52207,4.6
52213,4.4
52220,4.3
52222,5.2
52229,4.2
52235,4.5
52236,4.1
52245,4.1
52256,3.7
52258,4.1
52261,4.1
52291,4.2
52297,4.7
52299,5.3
52300,4.2
52307,4.6
52312,4.6
52313,4.2
52315,4.7
52327,4.6
52328,4.4
52332,4.2
52334,4.7
52339,5.0
52348,4.7
52353,4.2
52359,4.4
52364,3.8
52366,4.2
52374,4.4
52385,4.3
52391,4.1
52404,4.3
52426,4.5
52432,4.2
52433,3.7
52439,4.1
52463,4.4
52472,4.1
52483,4.9
52487,4.6
52493,4.2
52494,4.8
52495,4.3
52502,4.3
52514,4.4
52536,4.2
52546,5.3
52550,4.4
52553,4.3
52598,5.3
52604,3.8
52619,5.7
52620,4.2
52636,4.2
52641,4.2
52647,5.2
52649,4.4
52652,4.0
52654,4.0
52658,4.5
52663,4.8
52667,4.5
52674,4.5
52676,4.4
52680,4.4
52681,4.6
52687,5.7
52691,4.2
52694,4.4
52696,4.4
52700,4.8
52706,4.6
52709,4.2
52755,4.6
52776,4.6
52779,4.4
52781,5.6
52788,4.3
52798,5.5
52804,4.6
52838,4.6
52841,4.4
52842,4.4
52850,4.9
52855,4.6
52857,4.3
52867,4.3
52872,4.4
52876,4.0
52884,4.8
52888,4.7
52894,4.3
52897,4.2
52914,4.0
52917,4.0
52919,4.4
52926,4.1
52927,4.5
52935,3.9
52961,4.5
52962,4.6
52963,4.0
52976,4.0
52981,4.1
53007,4.6
53008,4.3
53013,4.5
53014,4.4
53017,4.0
53025,4.5
53026,4.1
53027,4.7
53029,4.0
53048,4.3
53053,4.5
53054,4.2
53056,4.7
53075,5.5
53082,4.3
53101,4.9
53106,4.1
53112,4.1
53126,4.3
53134,5.0
53149,4.5
53150,4.5
53166,4.2
53174,4.0
53176,4.2
53182,4.3
53187,4.4
53188,4.5
53206,4.3
53223,4.2
53236,4.3
53245,4.1
53251,4.3
53252,4.2
53254,4.6
53262,4.4
53265,4.5
53268,5.1
53277,4.7
53305,4.5
53315,4.4
53323,3.8
53328,4.5
53331,4.4
53342,4.7
53346,4.4
53351,4.0
53352,4.3
53385,5.0
53389,4.6
53392,5.0
53395,4.2
53401,4.2
53436,4.2
53437,4.5
53444,4.5
53459,4.6
53477,5.2
53484,4.6
53488,4.3
53489,4.3
53491,4.7
53497,4.2
53517,4.1
53532,4.3
53534,4.1
53536,4.6
53552,4.0
53555,4.2
53559,4.7
53567,4.3
53571,4.1
53573,4.7
53579,4.2
53581,4.0
53586,5.0
53595,4.5
53608,4.1
53634,4.3
53635,4.5
53641,3.8
53652,4.6
53671,4.8
53672,4.0
53684,4.9
53721,4.2
53732,4.2
53747,4.1
53759,5.1
53760,4.6
53773,3.6
53777,4.5
53788,4.5
53810,4.0
53851,4.2
53852,4.3
53853,4.4
53854,3.8
53880,4.1
53895,4.4
53900,4.7
53905,4.3
53914,4.2
53918,4.6
53922,4.4
53924,4.7
53929,4.3
53938,4.6
53945,4.5
53946,4.4
53954,4.0
53958,4.4
53977,4.4
53980,4.7
53987,3.99
53988,4.6
53996,5.0
54004,4.4
54007,5.0
54011,4.1
54033,3.9
54044,4.0
54048,4.7
54059,5.0
54067,4.4
54070,4.1
54088,4.4
54098,4.2
54102,4.0
54115,4.2
54116,4.1
54144,4.3
54152,5.0
54154,4.4
54161,4.5
54169,4.0
54170,4.8
54177,5.0
54185,4.6
54188,5.2
54195,5.3
54205,4.5
54211,4.5
54215,4.6
54217,4.7
54221,4.7
54224,4.4
54226,4.8
54237,4.5
54238,4.7
54269,4.1
54282,4.1
54284,4.7
54287,4.7
54293,4.2
54331,4.1
54350,4.8
54356,4.2
54414,4.2
54416,4.3
54419,5.3
54432,4.0
54459,4.0
54463,5.0
54484,4.9
54487,5.4
54488,4.0
54500,4.3
54501,4.5
54527,4.4
54532,4.0
54544,4.1
54547,4.1
54550,4.6
54558,4.3
54561,4.2
54574,4.4
54575,4.7
54589,4.7
54590,4.7
54602,4.5
54608,4.0
54610,4.5
54612,4.6
54624,5.2
54634,4.2
54636,4.3
54639,4.2
54642,4.5
54644,4.0
54655,4.1
54658,4.3
54680,4.8
54683,4.4
54691,4.2
54699,4.5
54701,4.1
54713,4.4
54722,3.8
54726,4.8
54733,4.0
54734,4.9
54748,4.6
54768,4.9
54779,4.3
54782,4.4
54783,4.2
54797,4.3
54802,4.6
54804,4.5
54809,4.2
54812,4.4
54824,4.6
54825,3.9
54838,4.1
54839,4.7
54851,4.8
54866,4.4
54868,4.7
54874,4.4
54876,4.8
54878,4.1
54882,4.3
54885,4.5
54887,4.4
54893,4.5
54912,4.3
54918,4.2
54920,4.5
54923,4.3
54929,4.4
54931,4.6
54942,4.5
54945,4.5
54947,4.7
54951,4.2
54958,4.7
54964,4.8
54985,4.7
54987,4.6
54990,4.7
55000,4.7
55004,4.4
55014,4.3
55022,4.5
55024,4.2
55027,4.1
55028,4.1
55029,4.9
55031,4.7
55032,4.5
55035,5.2
55042,4.7
55053,4.7
55056,4.3
55062,3.7
55071,4.3
55092,4.4
55114,4.5
55118,4.3
55131,4.4
55133,4.2
55137,4.7
55143,4.6
55151,4.8
55166,4.6
55196,4.6
55203,4.1
55206,4.4
55212,4.6
55221,5.5
55224,4.2
55271,4.3
55289,4.2
55296,4.5
55309,4.1
55320,3.6
55339,3.7
55354,4.4
55356,4.2
55357,4.1
55367,4.4
55368,4.5
55369,4.0
55370,5.5
55371,4.0
55372,4.2
55376,4.9
55378,4.4
55380,4.1
55386,4.5
55390,4.5
55397,4.5
55400,4.4
55406,4.2
55408,4.1
55412,4.0
55435,4.4
55436,4.8
55446,5.5
55451,4.3
55459,5.3
55481,4.0
55489,4.6
55498,4.3
55514,4.6
55516,4.5
55526,4.2
55536,4.2
55553,4.5
55559,4.5
55574,4.1
55579,4.2
55596,4.5
55610,4.8
55613,4.6
55620,4.1
55641,4.7
55646,4.1
55650,4.5
55653,4.3
55661,4.6
55662,4.3
55667,4.3
55686,4.3
55690,4.0
55698,4.8
55699,4.4
55701,4.0
55704,4.1
55705,4.2
55723,4.6
55735,4.0
55737,4.2
55740,4.9
55741,4.4
55742,4.5
55743,4.3
55747,4.6
55750,4.4
55756,4.6
55758,4.4
55784,4.2
55792,4.1
55798,4.5
55817,4.3
55820,3.6
55822,4.2
55845,4.4
55856,4.9
55861,4.3
55864,4.7
55871,4.4
55885,4.3
55890,4.6
55895,4.4
55943,4.3
55950,4.0
55951,3.9
55984,4.6
55990,4.4
56003,4.1
56025,4.8
56033,4.5
56045,4.1
56055,4.1
56081,4.7
56090,4.3
56091,4.1
56096,4.1
56157,4.4
56159,4.2
56160,5.3
56163,4.6
56165,4.9
56172,4.4
56175,4.6
56180,4.0
56181,4.4
56188,4.4
56191,4.2
56192,4.2
56203,4.3
56213,4.6
56218,4.6
56219,5.0
56251,4.3
56252,4.1
56253,4.4
56256,4.1
56275,4.5
56276,4.5
56286,4.1
56294,4.5
56324,5.0
56338,4.5
56373,4.6
56380,4.8
56391,4.6
56392,4.8
56395,4.9
56400,4.5
56412,4.2
56420,3.6
56422,5.7
56429,4.7
56432,4.9
56459,4.4
56466,4.7
56479,4.1
56480,4.6
56500,5.0
56501,4.3
